INPUT:text	INPUT:text_id	GOLDEN:is_correct
Linné l’avait décrit en 1758 sous le nom scientifique « Phasianus pictus » (faisan peint) mais son introduction en Europe remonte à une période plus ancienne, vers 1740 en Angleterre, car Albin dans son « Natural History of Birds » mentionne que plusieurs sujets, dont le nom était alors faisan rouge, étaient détenus en captivité. Buffon, dans son Histoire Naturelle des Oiseaux (1770-1783), le nomme « Faisan doré ou Tricolor huppé de la Chine ». Il le dit très commun dans les faisanderies de l’époque. On retrouve une description, faite d’après des fresques égyptiennes, dans les écrits de l’historien grec Hérodote (484-420 av. J.C.) mais les Chinois le connaissaient et l’élevaient comme oiseau d’ornement depuis bien plus longtemps. En outre, les faisans dorés ont abondamment alimenté l’art, la peinture et la littérature en Chine depuis des siècles.	4403	yes
Han et al. (1988, 1989, 1990) ont mené des études de terrain sur la biologie de reproduction dans la région de Gulu, dans la province du Yunnan. Les mâles adoptent un comportement nettement territorial par l’émission de cris dans un biotope spécifique de forêt de conifères et de forêts secondaires de pins (Pinus armandi) où ils paradent dans de petites clairières à partir de la mi-mars. La période de ponte commence à la mi-avril mais aucun mâle n’est alors présent dans le secteur. Le nid est une petite cavité ronde et peu profonde, grattée sur le sol, tapissée de feuilles mortes et dissimulée au pied d’un fourré ou sous une branche morte ; quatre nids contenaient six œufs, un seul en contenait sept.	4389	no
Quatorze corps correspondant à huit adultes dont six femmes, à un juvénile et à cinq enfants sont datés entre 1300 et 1600. Les squelettes portent les marques d'un mode de vie plutôt actif et physique et d'une santé médiocre. Deux individus portent les traces d'une maladie tréponémique, probablement le pian, et l'émail des dents de la plupart des sujets est révélateur d'une mauvaise nutrition ou d'une maladie ainsi que d'une mauvaise hygiène buccale. Les défunts ont été enterrés avec divers objets : ce sont de petites perles en coquille, des perles en verre d'origine chinoise ou vénitienne et ayant peut-être transité par les Philippines, des bracelets en coquille de Tridacna et de Trochus, un hameçon en coquille.	4311	yes
Les habitants de Fais sont connus avec ceux de l'atoll d'Ulithi pour offrir un des meilleurs systèmes de soins palliatifs traditionnels au monde, les soins hachou qui s'effectuent à domicile. Ils impliquent la famille immédiate, des parents plus éloignés, et dans de nombreux cas, l'ensemble de la communauté. La famille proche est déchargée des tâches ménagères pour permettre son implication auprès du mourant. Les changements d'attribution s'effectuent durant la nuit. Ce processus est nommé yach metmat lobong. Les personnes présentes se doivent d'être calmes, soumises et gaies. L'ensemble des parents et la communauté viennent visiter le mourant et lui apporter des aliments spéciaux et des guirlandes de fleurs. Tant qu'il est en état de participer à la discussion, des efforts sont faits pour résoudre les disputes familiales et les questions de succession. Les familles chrétiennes font des prières au chevet du lit et chantent des hymnes. Les familles gardent toujours l'espoir d'une guérison et continuent d'administrer des médicaments traditionnels. Conséquence de considérations éthiques et morales complexes, la douleur est parfois souhaitée par le mourant. Un questionnaire médical et des pratiques divinatoires peuvent être utilisées pour déterminer si un malade peut guérir.	4348	yes
D'après un mythe connu à Fais, variation d'un mythe polynésien, Motikitik, fils d'une femme nommée Lorop, découvre un jour que sa mère utilise une formule magique pour descendre secrètement en un lieu, sous et au-delà de la mer, y chercher de la nourriture pour ses deux frères et lui-même. Il la suit un jour par-delà les profondeurs, en utilisant cette même formule, et s'y transforme en oiseau, ce dont elle s'aperçoit. Elle lui déclare alors qu'à la suite de son acte elle va maintenant mourir et lui donne des instructions pour son enterrement. Les deux autres frères ne la prennent pas au sérieux. Mais un jour que ces derniers partent pêcher, Lorop meurt et Motikitik l'enterre en ce lieu, sous la mer, comme convenu. Plus tard, il part pêcher avec ses frères et, alors que son hameçon s'est coincé, à l'endroit où repose le corps de sa mère, en tirant il réussit à élever une île du fond de l'océan, Fais. Ses frères contestent son droit à la terre ainsi pêchée mais l'esprit de leur mère donne raison à Motikitik, le seul à avoir démontré sa piété filiale en l'enterrant,.	4307	no
Sa découverte tient au hasard et rappelle un peu celle du paon du Congo. En 1906, Goodfellow, un collecteur d’oiseaux, explorait les montagnes du centre de Taiwan et remarqua deux plumes inconnues bleu noir barrées de blanc dans la coiffe d’un indigène. Ce dernier expliqua qu’elles provenaient d’un faisan noir très rare qu’il avait tué sur le mont Arizan. Goodfellow soumit ces plumes à Ogilvie-Grant qui baptisa ce faisan « Calophasis mikado » sans même l’avoir vu, simplement d’après ces deux rectrices médianes qui devinrent le type de l’espèce (notons que le mâle de faisan du Vietnam a aussi été décrit d’après quelques plumes trouvées…). Goodfellow décida alors d’explorer le secteur à la recherche de l’oiseau rare mais en vain. Il questionna d’autres indigènes de la région quilui confirmèrent la présence de ce faisan sur le mont Arizan. Il entreprit alors une expédition dans cette montagne dont l’ascension se révéla particulièrement difficile du fait de sa nature très escarpée. Au-delà de 2000 m, il découvrit de gigantesques cyprès avec, en sous-bois, des genévriers, des ronces et des bambous. Après de patientes recherches, il aborda la face est d’où il reconnut le mont Morrison puis aperçut une profonde vallée qui était le territoire du faisan mikado et où il eut plusieurs contacts visuels et auditifs. Avant son départ, il tira un coq pour une étude plus poussée. En 1912, il organisa une seconde expédition d’où il ramena 11 oiseaux vivants (8 mâles et 3 femelles) et en tua autant avant de rentrer en Angleterre (Hennache & Ottaviani 2006).	4408	yes
Newton arrête Gwen alors qu'elle est sur le point de monter à bord d'un bus pour quitter la ville. Bien qu'elle résiste, Newton suit son exemple et commence à raconter une histoire romantique bizarre de quelque chose qu'ils « ont fait » ; ce qui convainc Gwen de rester. Le film se termine sur une scène montrant Newton et Gwen heureux mariés et vivant ensemble dans la maison. Alors que Newton et Gwen vont dans la chambre pour avoir des relations sexuelles, les derniers mots de Newton sont : « Je t'aime, Gwen ». Elle lui répond alors : « En fait, c'est Jessica. »	4354	yes
Un riche dépôt de phosphate est découvert par une expédition allemande en 1903. Dix ans plus tard, la Deutsche Sudsee Phosphat Aktiengesellschaft acquiert les droits d'exploitation mais nuls travaux ne sont cependant menés à cause des difficultés d'accès et des réserves jugées insuffisantes. En 1914, le gouvernement japonais achète les droits à la société allemande et revendique la possession de la presque totalité de l'île, expropriant de fait ses habitants,. La compagnie japonaise Nanyo Takushoku est chargée de réaliser l'exploitation en 1937. Elle transporte de Palaos à Fais tout l'équipement minier nécessaire et construit des chemins de fer, un quai, un entrepôt, de grandes chambres de séchage pour le phosphate, un magasin, une station de radio, un dortoir pour les travailleurs, etc. La qualité du phosphate était inférieure à celle d'Angaur à Palaos. Le premier chargement de phosphate est expédié en octobre 1938 et le dernier en 1944, lorsque la mine est arrêtée à cause de la Seconde Guerre mondiale et des offensives américaines. Une moyenne de 30 000 tonnes a été expédiée chaque année. Des jeunes hommes d'Ifalik ont été forcés au travail dans les carrières. L'exploitation, intensive, a ruiné une grande partie des sols, les rendant impropres à l'agriculture,. Il reste de cette période divers vestiges abandonnés : un village japonais, une usine et les zones d'expéditions.	4329	yes
Selon Davison (1981), qui a étudié l’espèce en Malaisie, les oiseaux sont solitaires entre janvier et mai avec de rares cas de femelles accompagnées de la nichée de l’année précédente au mois de janvier. La formation des couples et la nidification ont lieu de juin à août puis des groupes mixtes (adultes et jeunes) se forment en septembre, la cohésion de ces groupes diminuant à mesure que les jeunes grandissent et s’émancipent. Ces petits groupes comportent habituellement jusqu’à six sujets mais une troupe de 16 individus a été observée par Davison.	4412	yes
En réalité, on comprend à la lecture des archives que le faisandier gère les deux types de faisans : il observe certes les couples sauvages dans le bois attenant le pavillon, mais il entretient une volière dans un biotope adéquat entouré d’un mur de pierres sèches de plus de 2,5 m de hauteur. Pour l'élevage des faisans, on a aménagé dans le parc un enclos spécial avec la « maisonnette » du faisandier. L'enclos mesurait 120 m de long et 100 m de large. À côté de cette maison il y avait des champs de céréales qui n'étaient pas toujours moissonnés  afin de permettre aux faisans, perdrix, pintades de manger les grains qui tombaient. Des traqueurs et du tireur faisaient la chasse aux prédateurs dont on rapportait les pattes et la queue à la chambre des comptes à Saverne. En 1730, on pouvait atteindre plus de 800 faisandeaux à l'intérieur de la faisanderie. Le président de la chambre des comptes de Saverne signale que les faisandeaux  à l'extérieur de la faisanderie sont plus robustes que ceux du dedans.	4426	yes
Birdlife International (2004) considère le faisan de Reeves comme « vulnérable ». Depuis le milieu des années 1980, plusieurs ornithologues chinois se sont investis pour mener des études de terrain et tenter de protéger l’espèce alors que le Symposium International de la World Pheasant Association, tenu à Pékin en 1989, concluait sur son dangereux déclin. Au début des années 1990, le faisan vénéré était toujours tenu pour l’un des faisans les plus menacés, avec une diminution de près de la moitié de son aire de répartition. La déforestation, qui réduit et fragmente l’habitat, la chasse pour la nourriture et pour la collecte des plumes ornementales sont les menaces spécifiques du faisan vénéré. Huit réserves naturelles, dont la superficie varie de 30 à 730 km2, ont été créées. Mais, selon Birdlife International, la population totale est estimée à moins de 10000 oiseaux et sur le déclin.	4419	yes
Le faisan de Wallich est une espèce monogame à organisation sociale développée, variable suivant les saisons. En hiver, les oiseaux forment des groupes constitués de plusieurs familles (deux ou plus) mais, à l’approche du printemps, ils se fragmentent en couples, chacun d’eux gagnant un territoire de reproduction (environ 12 ha, d’après Lelliott 1981) qu’il va défendre jalousement, parfois avec l’aide d’un mâle sub-adulte (Kaul 1989a). Les poussins naissent vers la fin du mois de juin et restent avec les parents. À ce sujet, il est à remarquer le mâle Wallich est le seul, parmi toutes les espèces de faisans, à participer réellement à l’élevage des jeunes. A l’approche de l’hiver, les territoires disparaissent et les familles se rassemblent en troupes plus importantes pouvant compter jusqu’à 15 oiseaux.A l’approche de la saison de reproduction, les Wallich migrent légèrement pour gagner des altitudes supérieures (entre 1500 et 3000 m). Le mâle, parfois aidé de sa femelle, défend le territoire choisi par des cris puissants, qu’il pousse à la façon des hokis, tête pointée vers le haut, et plus rarement, par des combats (Hennache 1994a).	4395	yes
En 1976, F'murr collabore episodiquement a Fluide glacial ou il publie quelques gags de Robin des boites (intitule initialement F'Robin F'des F'Bois) qui sont repris en album, completes par des inedits, en 1985 aux editions Futuropolis puis reedites sous le titre Robin des Pois a Sherwood en 2011, ????????>>???????????????, serie initialement creee dans Le Canard sauvage, qui sont repris en album en 1980 aux editions Futuropolis, ainsi qu'au magazine Ah ! Nana dans le no 3 duquel il publie le recit complet L'Pere Raoul et Niace Podouce sur scenario d'Evane Hanska en 1977.	4	no
Wu et al. (1993) ont montré que, dans la forêt de Tuoda (province du Kouetcheou), la nidification a lieu de mi-avril à mi-juillet et ils ont découvert huit nids dont la ponte variait de six à neuf œufs avec un maximum de 15 œufs. Une autre étude (Wu et al. 1994) a porté sur 32 nids : la ponte s’échelonnait de mars à juillet et la taille de la ponte variait de 5 à 10 œufs, avec une moyenne de 7,7 œufs par nid. La ponte de 15 œufs signalée précédemment pourrait donc correspondre à celle de deux femelles ayant pondu dans le même nid. Les nids sont simples, situés en lisière forestière et entourés par des buissons ou des herbes. Ils sont constitués de débris de litière ramassés autour du site de nidification et placés dans une légère dépression, profonde de 7,6 cm en moyenne. Les dimensions extérieures moyennes du nid sont de 27 x 24 cm (Wu et al. 1994).	4418	yes
Avant la christianisation, le machi avait un rôle important lors de la cérémonie d'investiture d'un nouveau chef, qui se déroulait à côté de la maison des hommes du village de celui-ci. Un chef subalterne tenait un machi au-dessus de la tête du futur chef, agenouillé sur un sol sacré, récitait un chant appelant les grandes divinités de l'île à le protéger et l'exhortant à gouverner avec une humilité appropriée, puis posait le tissu sur les épaules du nouveau chef à la manière d'un manteau. Ce tissu liait symboliquement le chef entrant avec ses prédécesseurs et les esprits ancestraux.	4343	yes
Un personnage secondaire du Genie des alpages, Naphtalene (dont Thierry Groensteen note que son costum - jean et pull-over - rappelait celui dde Gaston Lagaffe), beneficie de sa propre serie ephemere, creee en 1974 pour Pilote alors que le magazine, a l'origine hebdomadaire, devient mensuel, afin d'alterner les recits de cette nouvelle serie, en cinq ou six planches, avec ceux du Genie des alpages. Selon F'murr, Guy Vidal, le redacteur en chef, ne comprenait pas la serie et a mis de cote la derniere histoire pendant un an, ce qui l'a amene a l'abandonner. Quelques annees plus tard, F'murr entame une longue histoire en 80 planches destinee au mensuel (A suivre) qu'il abandonne apres en avoir dessine les 11 premieres planches poure realiser Jehanne d’Arc. Lesss planches de Naphtalene sont reprises dans l'album Tartine de clous, avec d'autres recits divers, en 1981.	3	no
Hormis la coordination nationale, toutes les composantes ont ete integrees dans l’Infrastructure avec le label F-CRIN au terme de processus d’appels a candidature et selection conduits par son Conseil scientifique interne et son Conseil de gouvernance. Un 3eme appel a labelisation F-CRIN lance en septembre 2020 vise a etendre l’envergure de l’Infrastructure avec la labelisation au 1er janvier 2022, apres un cycle d’evaluations, d’au moins 4 reseaux de recherche et d’investigation clinique supplementaires, l’objectif etant d’aider a structurer de nouvelles thematiques medicales ou la recherche clinique francaise est particulierement dynamique.	22	yes
Six types de tissage sont réalisés dans les îles extérieures de Yap. Le plus simple, le marub, est un tissu simple et non teinté en fibre d'hibiscus. Le hulifuy (littéralement hibiscus) et le huluch (littéralement peau de banane) comportent respectivement des bandes de trame en fibre d'hibiscus et en fibre de bananier alternativement non teintés et teintés en bleu. Le peig (littéralement côté) est un tissu de fibres de bananier avec une large section rayée au centre et plusieurs bandes de motifs supplémentaires en fibres teintées de chaque côté. Une variante, le flak (de l'anglais flag), est apparu après la Seconde Guerre mondiale du fait des possibilités de conception offertes par les fils de coton et les fils de polyester multicolores. Il consiste en une large bande de trame centrale à laquelle s'ajoute, de chaque côté de celle-ci, trois ou quatre bandes multicolores plus étroites. La variété de tissage la plus élaborée est le machi, au début des années 2000 devenue spécifique à Fais mais autrefois également pratiquée dans l'atoll d'Ulithi. Ce tissu est décoré de multiples rangées de motifs supplémentaires, dont des figurations humaines très stylisées, de part et d'autre de la bande de trame,. Une variété de ce dernier, le mmul, comporte une bande de motifs centrale clairement distincte des autres. Certains des motifs visibles sur les tissus n'ont pas changé depuis au moins deux siècles. Le machi est un tissu très important du point de vue symbolique dans la société de Fais.	4334	no
Le film a pour particularité d'adapter les aventures de Gaston Lagaffe de manière officieuse. En effet, Franquin, qui ne souhaitait pas que sa bande dessinée soit portée au cinéma, a autorisé l'utilisation des gags et des  situations de Gaston, mais pas celui des noms des personnages. Les producteurs ont alors contourné ce refus en rebaptisant les personnages tout en restituant les gags de manière fidèle. Gaston est renommé « G », Prunelle « Prunus » (Daniel Prevost), Mademoiselle Jeanne « Pénélope » (Marie-Anne Chazel) et M. De Mesmaeker « Mercantilos » (Marco Perrin). Le fameux Gaffophone lui-même, fidèlement reproduit, est rebaptisé « la Gaffinette ».	4355	yes
